Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
SS0297_PP082_SM2_BF1_Base,SUCCESS,11.519444444444446,120,,151068.,0.01679,17.51,Jun 04 04:31,Jun 04 16:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0297_PP331_SM1_BF1_Base,SUCCESS,11.776666666666667,120,,156964.,0.01740,17.51,Jun 04 03:43,Jun 04 15:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0297_PP392_SM3_BF1_Base,SUCCESS,13.895277777777777,140,,153879.,0.01703,17.51,Jun 04 03:41,Jun 04 17:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP114_SM3_BF1_Base,SUCCESS,8.007777777777777,90,,96696.,0.02180,17.51,Jun 04 04:09,Jun 04 12:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP143_SM1_BF1_Base,SUCCESS,8.468055555555555,90,,98944.,0.02260,17.51,Jun 04 03:43,Jun 04 12:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP206_SM2_BF1_Base,SUCCESS,8.537222222222223,90,,96783.,0.02198,17.51,Jun 04 03:45,Jun 04 12:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP235_SM4_BF1_Base,SUCCESS,8.698333333333334,90,,99069.,0.02223,17.51,Jun 04 04:01,Jun 04 12:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP253_SM4_BF1_Base,SUCCESS,8.347222222222223,90,,98685.,0.02195,18.82,Jun 04 03:46,Jun 04 12:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP255_SM4_BF1_Base,SUCCESS,8.466111111111111,90,,97103.,0.02197,17.51,Jun 04 07:46,Jun 04 16:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP262_SM4_BF1_Base,SUCCESS,12.276666666666667,130,,95676.,0.02156,17.51,Jun 04 03:46,Jun 04 16:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP367_SM5_BF1_Base,SUCCESS,6.763333333333334,70,,97221.,0.02203,17.51,Jun 04 03:41,Jun 04 10:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP377_SM4_BF1_Base,SUCCESS,8.358611111111111,90,,97379.,0.02204,17.75,Jun 04 07:48,Jun 04 16:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP392_SM1_BF1_Base,SUCCESS,7.556388888888889,80,,98537.,0.02245,29.00,Jun 04 03:51,Jun 04 11:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP421_SM5_BF1_Base,SUCCESS,9.184722222222222,100,,98547.,0.02234,17.51,Jun 04 03:43,Jun 04 12:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP448_SM3_BF1_Base,SUCCESS,8.104722222222222,90,,95831.,0.02152,17.51,Jun 04 05:36,Jun 04 13:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0298_PP459_SM4_BF1_Base,SUCCESS,8.3325,90,,98262.,0.02217,28.85,Jun 04 10:18,Jun 04 18:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0299_PP201_SM2_BF1_Base,SUCCESS,11.9675,120,,130243.,0.03553,17.51,Jun 04 05:44,Jun 04 17:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0305_PP041_SM3_BF1_Base,SUCCESS,9.076666666666666,100,,97262.,0.01959,17.51,Jun 04 04:32,Jun 04 13:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0305_PP320_SM2_BF1_Base,SUCCESS,8.928888888888888,90,,91717.,0.01837,17.51,Jun 04 07:44,Jun 04 16:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0305_PP322_SM3_BF1_Base,SUCCESS,8.256666666666666,90,,97860.,0.01957,18.12,Jun 04 04:55,Jun 04 13:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0305_PP359_SM3_BF1_Base,SUCCESS,7.926111111111111,80,,98443.,0.01988,17.51,Jun 04 03:57,Jun 04 11:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0305_PP465_SM5_BF1_Base,SUCCESS,9.195277777777777,100,,98282.,0.01966,17.51,Jun 04 03:56,Jun 04 13:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0306_PP096_SM1_BF1_Base,SUCCESS,10.527500000000002,110,,112423.,0.03542,18.58,Jun 04 04:23,Jun 04 14:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0310_PP174_SM3_BF1_Base,SUCCESS,6.343055555555555,70,,82991.,0.02258,18.45,Jun 04 05:02,Jun 04 11:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0313_PP298_SM4_BF1_Base,SUCCESS,7.9158333333333335,80,,90419.,0.03241,17.51,Jun 04 04:39,Jun 04 12:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0313_PP299_SM4_BF1_Base,SUCCESS,8.144444444444444,90,,90260.,0.03265,17.51,Jun 04 05:37,Jun 04 13:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0313_PP338_SM4_BF1_Base,SUCCESS,8.371666666666668,90,,90616.,0.03272,19.04,Jun 04 04:49,Jun 04 13:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0315_PP177_SM3_BF1_Base,SUCCESS,8.885277777777777,90,,87898.,0.02980,17.51,Jun 04 07:24,Jun 04 16:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0316_PP114_SM4_BF1_Base,SUCCESS,10.4,110,,121124.,0.02150,17.51,Jun 04 04:23,Jun 04 14:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0317_PP042_SM2_BF1_Base,SUCCESS,8.311388888888889,90,,87683.,0.02784,17.51,Jun 04 07:45,Jun 04 16:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0317_PP050_SM1_BF1_Base,SUCCESS,7.3502777777777775,80,,87996.,0.02792,17.51,Jun 04 11:29,Jun 04 18:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0319_PP222_SM4_BF1_Base,SUCCESS,13.406666666666666,140,,112019.,0.02240,17.51,Jun 04 05:56,Jun 04 19:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0319_PP256_SM4_BF1_Base,SUCCESS,10.359722222222222,110,,112913.,0.02267,17.97,Jun 04 04:30,Jun 04 14:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0319_PP303_SM4_BF1_Base,SUCCESS,10.048333333333334,110,,111739.,0.02225,17.51,Jun 04 04:02,Jun 04 14:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0319_PP347_SM1_BF1_Base,SUCCESS,10.636944444444444,110,,112246.,0.02262,18.85,Jun 04 04:52,Jun 04 15:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0319_PP373_SM5_BF1_Base,SUCCESS,11.356666666666666,120,,112377.,0.02263,17.51,Jun 04 07:13,Jun 04 18:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0319_PP397_SM4_BF1_Base,SUCCESS,9.596666666666668,100,,110499.,0.02209,17.59,Jun 04 03:46,Jun 04 13:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0320_PP193_SM4_BF1_Base,SUCCESS,10.097222222222223,110,,111836.,0.03390,17.51,Jun 04 03:48,Jun 04 13:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0320_PP198_SM5_BF1_Base,SUCCESS,12.501111111111111,130,,111763.,0.03380,17.51,Jun 04 03:46,Jun 04 16:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0320_PP222_SM5_BF1_Base,SUCCESS,10.105,110,,112075.,0.03401,17.51,Jun 04 04:20,Jun 04 14:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0320_PP275_SM3_BF1_Base,SUCCESS,10.147499999999999,110,,111922.,0.03365,17.51,Jun 04 03:45,Jun 04 13:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0320_PP324_SM5_BF1_Base,SUCCESS,9.093055555555557,100,,112255.,0.03358,17.51,Jun 04 03:43,Jun 04 12:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0320_PP478_SM5_BF1_Base,SUCCESS,10.573055555555555,110,,112180.,0.03383,17.51,Jun 04 04:39,Jun 04 15:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0331_PP046_SM4_BF1_Base,SUCCESS,11.109722222222222,120,,181753.,0.02617,17.51,Jun 04 06:07,Jun 04 17:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0332_PP327_SM4_BF1_Base,SUCCESS,8.842777777777778,90,,118814.,0.02835,18.50,Jun 04 07:10,Jun 04 16:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0332_PP436_SM5_BF1_Base,SUCCESS,8.745833333333332,90,,121328.,0.02928,17.51,Jun 04 04:33,Jun 04 13:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0334_PP284_SM4_BF1_Base,SUCCESS,10.517222222222223,110,,126708.,0.02810,17.51,Jun 04 04:08,Jun 04 14:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP040_SM1_BF1_Base,SUCCESS,20.560833333333335,210,,208370.,0.02532,17.51,Jun 04 03:43,Jun 05 00:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP043_SM4_BF1_Base,SUCCESS,10.813611111111111,110,,196158.,0.02361,28.90,Jun 04 05:40,Jun 04 16:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP091_SM2_BF1_Base,SUCCESS,11.899722222222222,120,,195355.,0.02375,19.12,Jun 04 05:19,Jun 04 17:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP211_SM5_BF1_Base,SUCCESS,12.435833333333333,130,,164104.,0.01954,21.62,Jun 04 04:49,Jun 04 17:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP272_SM5_BF1_Base,SUCCESS,13.070277777777777,140,,182042.,0.02192,17.51,Jun 04 05:08,Jun 04 18:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP303_SM5_BF1_Base,SUCCESS,12.603055555555555,130,,179161.,0.02152,17.53,Jun 04 03:51,Jun 04 16:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP320_SM5_BF1_Base,SUCCESS,11.9675,120,,176570.,0.02108,17.51,Jun 04 05:08,Jun 04 17:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP356_SM4_BF1_Base,SUCCESS,12.021111111111113,130,,197917.,0.02380,22.58,Jun 04 04:59,Jun 04 17:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP425_SM3_BF1_Base,SUCCESS,13.961666666666666,140,,205772.,0.02484,17.51,Jun 04 06:43,Jun 04 20:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP444_SM3_BF1_Base,SUCCESS,11.835833333333333,120,,202370.,0.02447,17.51,Jun 04 03:41,Jun 04 15:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP458_SM5_BF1_Base,SUCCESS,11.285,120,,164511.,0.01927,17.68,Jun 04 04:11,Jun 04 15:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP473_SM1_BF1_Base,SUCCESS,11.803055555555556,120,,183982.,0.02203,17.51,Jun 04 03:42,Jun 04 15:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP483_SM1_BF1_Base,SUCCESS,18.429722222222225,190,,186644.,0.02260,17.51,Jun 04 05:44,Jun 05 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0341_PP498_SM3_BF1_Base,SUCCESS,12.715833333333332,130,,213920.,0.02596,17.51,Jun 04 04:58,Jun 04 17:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0342_PP168_SM1_BF1_Base,SUCCESS,10.67611111111111,110,,128057.,0.03350,17.51,Jun 04 04:02,Jun 04 14:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0342_PP369_SM5_BF1_Base,SUCCESS,14.209722222222222,150,,129376.,0.03351,17.95,Jun 04 03:50,Jun 04 18:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0342_PP443_SM2_BF1_Base,SUCCESS,12.068055555555555,130,,126225.,0.03298,17.51,Jun 04 04:55,Jun 04 16:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0343_PP105_SM2_BF1_Base,SUCCESS,15.0225,160,,135443.,0.04095,17.51,Jun 04 05:27,Jun 04 20:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0343_PP138_SM2_BF1_Base,SUCCESS,11.940555555555555,120,,135432.,0.04084,17.51,Jun 04 07:46,Jun 04 19:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0343_PP241_SM5_BF1_Base,SUCCESS,11.854444444444445,120,,135227.,0.04073,17.51,Jun 04 07:01,Jun 04 18:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0347_PP076_SM1_BF1_Base,SUCCESS,10.499166666666666,110,,277472.,0.03300,18.85,Jun 04 03:55,Jun 04 14:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0347_PP111_SM1_BF1_Base,SUCCESS,10.234444444444444,110,,285696.,0.03386,17.51,Jun 04 04:41,Jun 04 14:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0347_PP282_SM1_BF1_Base,SUCCESS,10.02138888888889,110,,291608.,0.03429,17.51,Jun 04 03:41,Jun 04 13:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP014_SM5_BF1_Base,SUCCESS,7.085833333333333,80,,172911.,0.03438,17.51,Jun 04 03:42,Jun 04 10:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP019_SM5_BF1_Base,SUCCESS,8.196111111111112,90,,174712.,0.03432,17.51,Jun 04 04:15,Jun 04 12:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP108_SM3_BF1_Base,SUCCESS,8.73,90,,151308.,0.03029,17.51,Jun 04 03:41,Jun 04 12:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP110_SM1_BF1_Base,SUCCESS,7.301111111111111,80,,155128.,0.03066,17.51,Jun 04 03:40,Jun 04 10:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP117_SM5_BF1_Base,SUCCESS,8.322777777777777,90,,171103.,0.03428,17.51,Jun 04 04:23,Jun 04 12:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP155_SM5_BF1_Base,SUCCESS,7.379444444444444,80,,169128.,0.03344,17.51,Jun 04 03:44,Jun 04 11:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP165_SM4_BF1_Base,SUCCESS,8.201944444444443,90,,179952.,0.03606,17.51,Jun 04 04:26,Jun 04 12:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP179_SM4_BF1_Base,SUCCESS,7.691111111111112,80,,162945.,0.03234,17.51,Jun 04 04:52,Jun 04 12:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP217_SM5_BF1_Base,SUCCESS,8.294166666666667,90,,175241.,0.03466,17.51,Jun 04 04:54,Jun 04 13:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP225_SM4_BF1_Base,SUCCESS,7.877777777777778,80,,158500.,0.03126,17.51,Jun 04 06:16,Jun 04 14:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP262_SM4_BF1_Base,SUCCESS,7.954444444444444,80,,168428.,0.03317,17.51,Jun 04 03:53,Jun 04 11:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP277_SM3_BF1_Base,SUCCESS,8.599166666666667,90,,167993.,0.03347,17.51,Jun 04 10:12,Jun 04 18:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP280_SM4_BF1_Base,SUCCESS,9.325,100,,170007.,0.03391,17.51,Jun 04 04:34,Jun 04 13:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP301_SM5_BF1_Base,SUCCESS,7.383055555555555,80,,168945.,0.03350,17.51,Jun 04 05:24,Jun 04 12:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP322_SM5_BF1_Base,SUCCESS,8.577222222222222,90,,145565.,0.02793,17.51,Jun 04 03:43,Jun 04 12:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP324_SM3_BF1_Base,SUCCESS,8.165000000000001,90,,172387.,0.03436,17.51,Jun 04 03:39,Jun 04 11:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP326_SM5_BF1_Base,SUCCESS,8.170555555555556,90,,165615.,0.03266,17.51,Jun 04 04:09,Jun 04 12:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP331_SM1_BF1_Base,SUCCESS,6.191111111111112,70,,169303.,0.03380,18.26,Jun 04 11:30,Jun 04 17:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP338_SM3_BF1_Base,SUCCESS,8.853055555555555,90,,168142.,0.03355,24.17,Jun 04 03:53,Jun 04 12:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP364_SM1_BF1_Base,SUCCESS,9.022777777777778,100,,169741.,0.03384,17.51,Jun 04 03:39,Jun 04 12:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP377_SM2_BF1_Base,SUCCESS,8.421388888888888,90,,164250.,0.03274,17.51,Jun 04 03:43,Jun 04 12:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP390_SM5_BF1_Base,SUCCESS,7.790277777777778,80,,169737.,0.03355,21.14,Jun 04 04:12,Jun 04 12:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP392_SM5_BF1_Base,SUCCESS,8.373055555555556,90,,171611.,0.03390,17.62,Jun 04 05:05,Jun 04 13:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP395_SM1_BF1_Base,SUCCESS,11.489166666666666,120,,159198.,0.03182,29.37,Jun 04 04:48,Jun 04 16:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP427_SM4_BF1_Base,SUCCESS,6.793333333333333,70,,168320.,0.03379,17.51,Jun 04 03:44,Jun 04 10:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP445_SM5_BF1_Base,SUCCESS,8.386944444444444,90,,145126.,0.02823,17.51,Jun 04 05:23,Jun 04 13:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP452_SM5_BF1_Base,SUCCESS,8.689166666666667,90,,165804.,0.03294,18.18,Jun 04 06:31,Jun 04 15:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP454_SM3_BF1_Base,SUCCESS,9.332777777777778,100,,169639.,0.03383,29.32,Jun 04 03:42,Jun 04 13:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP468_SM4_BF1_Base,SUCCESS,8.782222222222224,90,,156395.,0.03086,17.51,Jun 04 05:25,Jun 04 14:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0349_PP473_SM5_BF1_Base,SUCCESS,8.912222222222223,90,,149198.,0.02915,17.51,Jun 04 07:44,Jun 04 16:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0354_PP024_SM4_BF1_Base,SUCCESS,9.001666666666667,100,,212381.,0.05039,17.51,Jun 04 03:49,Jun 04 12:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0357_PP261_SM1_BF1_Base,SUCCESS,12.417222222222222,130,,254421.,0.02872,18.16,Jun 04 03:42,Jun 04 16:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0358_PP024_SM4_BF1_Base,SUCCESS,10.936944444444444,110,,157974.,0.02931,17.57,Jun 04 04:03,Jun 04 14:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0358_PP114_SM5_BF1_Base,SUCCESS,9.910833333333334,100,,159241.,0.02954,29.69,Jun 04 03:58,Jun 04 13:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0358_PP265_SM5_BF1_Base,SUCCESS,13.119722222222222,140,,166659.,0.03117,27.65,Jun 04 05:01,Jun 04 18:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0358_PP280_SM1_BF1_Base,SUCCESS,9.993611111111111,100,,170071.,0.03200,28.95,Jun 04 04:31,Jun 04 14:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0358_PP301_SM5_BF1_Base,SUCCESS,11.105,120,,167822.,0.03108,17.51,Jun 04 03:42,Jun 04 14:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0358_PP431_SM1_BF1_Base,SUCCESS,12.098611111111111,130,,172024.,0.03242,27.88,Jun 04 07:01,Jun 04 19:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0359_PP076_SM3_BF1_Base,SUCCESS,10.513055555555555,110,,133441.,0.04291,18.53,Jun 04 03:40,Jun 04 14:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0364_PP030_SM1_BF1_Base,SUCCESS,11.064166666666667,120,,393625.,0.04780,23.20,Jun 04 04:02,Jun 04 15:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0364_PP209_SM3_BF1_Base,SUCCESS,11.251944444444444,120,,427012.,0.05202,17.51,Jun 04 03:40,Jun 04 14:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0364_PP318_SM4_BF1_Base,SUCCESS,12.409166666666668,130,,404964.,0.04908,17.91,Jun 04 03:48,Jun 04 16:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0364_PP344_SM1_BF1_Base,SUCCESS,12.221666666666668,130,,368841.,0.04526,17.51,Jun 04 03:46,Jun 04 15:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0365_PP344_SM1_BF1_Base,SUCCESS,16.304166666666667,170,,246902.,0.03530,17.51,Jun 04 03:46,Jun 04 20:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0366_PP339_SM4_BF1_Base,SUCCESS,12.012222222222222,130,,144295.,0.04313,17.51,Jun 04 04:30,Jun 04 16:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0367_PP344_SM1_BF1_Base,SUCCESS,10.218055555555555,110,,115949.,0.03508,17.51,Jun 04 04:48,Jun 04 15:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0367_PP361_SM1_BF1_Base,SUCCESS,8.728333333333333,90,,117725.,0.03578,17.51,Jun 04 07:42,Jun 04 16:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0367_PP464_SM1_BF1_Base,SUCCESS,10.06388888888889,110,,116612.,0.03539,17.51,Jun 04 04:33,Jun 04 14:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0370_PP318_SM3_BF1_Base,SUCCESS,6.730555555555556,70,,222143.,0.04222,17.51,Jun 04 04:44,Jun 04 11:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0372_PP152_SM4_BF1_Base,SUCCESS,10.742777777777777,110,,286662.,0.04708,17.51,Jun 04 07:50,Jun 04 18:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0372_PP322_SM4_BF1_Base,SUCCESS,10.459444444444443,110,,291965.,0.04691,17.51,Jun 04 03:48,Jun 04 14:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0372_PP325_SM5_BF1_Base,SUCCESS,10.062222222222223,110,,293168.,0.04834,17.51,Jun 04 07:04,Jun 04 17:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0373_PP461_SM2_BF1_Base,SUCCESS,10.653055555555556,110,,157599.,0.03150,17.51,Jun 04 05:07,Jun 04 15:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0374_PP048_SM2_BF1_Base,SUCCESS,13.026111111111112,140,,146848.,0.02346,17.51,Jun 04 05:22,Jun 04 18:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0374_PP112_SM3_BF1_Base,SUCCESS,12.25,130,,150944.,0.02408,18.39,Jun 04 03:42,Jun 04 15:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0374_PP206_SM3_BF1_Base,SUCCESS,12.525,130,,150487.,0.02380,17.51,Jun 04 05:20,Jun 04 17:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0374_PP281_SM3_BF1_Base,SUCCESS,13.463333333333333,140,,147755.,0.02353,22.24,Jun 04 03:42,Jun 04 17:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0374_PP322_SM3_BF1_Base,SUCCESS,15.803611111111111,160,,144113.,0.02237,17.51,Jun 04 04:53,Jun 04 20:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
